STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,building,Type of building,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_CAP,London,2023,,4900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_CAP,London,2024,,5100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_CAP,London,2025,,5100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2016,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2017,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2018,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2019,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2020,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,UK_DEL,Culham,2021,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,XK_CAP,Prishtinë,2021,,1000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,XK_CAP,Prishtinë,2022,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,XK_CAP,Prishtinë,2023,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,XK_CAP,Prishtinë,2024,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_D,Detached house,NAC,National currency,XK_CAP,Prishtinë,2025,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2016,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2017,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2018,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2019,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2020,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2021,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2022,,2150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2023,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2024,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,AT_CAP,Wien,2025,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2016,,740,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2017,,870,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2018,,840,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2019,,900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2020,,900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2021,,900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2022,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2023,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2024,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BA_CAP,Sarajevo,2025,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2016,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2017,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2018,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2019,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2020,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2021,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2022,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2023,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2024,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,BE_CAP,Bruxelles/Brussel,2025,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2016,,2700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2017,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2018,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2019,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2020,,2550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2021,,2500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2022,,2800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2023,,3100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2024,,3200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_CAP,Bern (Berne),2025,,3400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2016,,4000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2017,,3800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2018,,3650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2019,,3800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2020,,4000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2021,,4000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2022,,4600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2023,,4550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2024,,4950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CH_DEL,Genève,2025,,5250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2016,,860,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2017,,870,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2018,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2019,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2020,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2021,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2022,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2023,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2024,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CY_CAP,Lefkosia,2025,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2016,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2017,,1550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2018,,1700,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2019,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2020,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2021,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2022,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2023,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2024,,2050,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,CZ_CAP,Praha,2025,,2000,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2016,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2017,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2018,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2019,,1850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2020,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2021,,1900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2022,,1950,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2023,,2200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2024,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_CAP,Berlin,2025,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2016,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2017,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2018,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2019,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2020,,1500,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2021,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2022,,1450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL1,Karlsruhe,2023,,1600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2016,,2100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2017,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2018,,2450,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2019,,2600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2020,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2021,,2350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2022,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2023,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2024,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL2,München,2025,,2900,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL3,Bonn,2016,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL3,Bonn,2017,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL3,Bonn,2018,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL3,Bonn,2019,,1350,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DE_DEL3,Bonn,2020,,1400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2016,,2400,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2017,,2550,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2018,,2600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2019,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2020,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2021,,2650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2022,,2600,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2023,,2850,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2024,,3150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,DK_CAP,København,2025,,3250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2016,,1100,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2017,,1200,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2018,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2019,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2020,,1150,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2021,,1300,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2022,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2023,,1750,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2024,,1650,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EE_CAP,Tallinn,2025,,1800,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EL_CAP,Athina,2016,,1250,,,,,
dataflow,ESTAT:PRC_COLC_RENTS(1.0),Average rent per month in cities by type of dwelling,A,Annual,HOUSE_ND,Non-detached house,EUR,Euro,EL_CAP,Athina,2017,,1400,,,,,
